10.421575696612951, 9.3057892256332089, -2.7461762570546856e-05, 1.0998421638024115e-05
10.369043384424467, 15.357139377949689, 4.3420818647182203e-05, 6.2812552110465637e-06
10.392900999716792, 13.609545540164973, 2.5419252450075095e-05, 4.0566159078759943e-06
10.366787914572324, 14.869014898878442, 9.3730874842424606e-06, 4.2285712622108891e-05
10.348769658846855, 29.488366424146328, 7.3448051099861837e-06, 3.9494093307626049e-05
10.474787416693786, 14.128609628047837, -1.5488807358336433e-05, 5.013164169331093e-06
10.350395192937405, 39.789396138326467, -2.6503833022676528e-05, -4.9226985970539513e-05
10.422940303131448, 11.265723422354265, -1.3611911681512897e-05, -2.0887967438415045e-05
10.479666187553368, 13.35679336709403, 2.8547429233546039e-06, -2.09407163856415e-07
10.488574851738944, 8.9226038166003878, 1.1557515791938744e-06, -1.4271201484390676e-05
10.451099521368103, 5.1393804937437686, -7.1662077374245487e-06, 1.5631217968775827e-05
10.393196133730749, 29.74875613019795, 3.8515462562871537e-05, 3.1375021439551527e-05
10.382134579882011, 13.923379653914798, -6.0374029514711396e-05, -3.2595780452106969e-05
3.1488906101203717, 49.877424708963424, -0.0010722424844582215, -0.00013657383562554822
10.437606516876848, 17.257334618011335, -1.6698714400562103e-05, -3.2702751115663468e-05
10.401277767780432, 26.153788198983314, 3.3254502078921153e-05, -8.9541074563781658e-06
8.7848048749830241, 155.43620070754633, 46.578864082230304, 9.7590669527986389
10.468810630108383, 22.719519396677715, 2.3521202364932673e-05, 1.4433904974230769e-05
10.445175454114517, 13.498805594829218, 5.5329207803423559e-06, 1.7963488405227229e-05
10.447886971143536, 34.142783435570792, -4.4678982820033265e-05, -4.4160152970815211e-05
10.423031349949396, 10.847267931545112, -1.5582573867559708e-05, 2.1252778412433814e-05
10.480615809203254, 8.9198895541641594, 7.8064137460231511e-06, 3.0177287534539939e-06
10.425834235698233, 22.077518571660661, 3.9831377599244927e-05, 2.7160316444918576e-05
10.548611111110098, 2.9984954175511396, -9.6507456615789565e-06, 8.4057433224946665e-06
10.394654457796552, 23.835453099972902, 2.2072194533210051e-05, 4.3401548078513794e-05
8.4951262370007843, 146.94998036788635, 46.611586557163605, 20.234148224912204
10.297005243668035, 17.005092301037944, 6.6336935720095913e-05, -5.3456067622988417e-05
10.44416396358335, 8.4566884656650441, -2.5588148165152046e-05, -1.6680275876126637e-05
10.531780014495229, 12.174544143212874, 2.3542399358255052e-05, 1.1941122849021599e-05
10.417749678372939, 18.760851318683589, -9.1633023250898607e-06, -9.6260952667281735e-06
10.447615792128765, 30.830749129286698, 1.3871710115521191e-05, -3.5623414649438118e-06
10.421229576429667, 9.6593055537146526, 1.2581370613090785e-05, 1.4823954903989912e-05
10.432695272227747, 12.258168479881192, 1.6380899884995536e-05, -8.7840932024985543e-06
10.518212758317304, 7.3862617082987176, 5.2169560850822783e-06, 1.0706491560536279e-05
10.411352877389735, 17.345608113980102, -2.2327193264008229e-05, 2.3195975444021763e-05
10.491332712705537, 15.920608040118596, -1.2263863178868156e-05, 8.998041696094288e-06
10.453933309301004, 83.258891209831077, -7.0075607674921534e-06, 3.286109707670553e-05
10.417847705906842, 26.272435647673618, -3.428424503634826e-05, -2.9688785714128895e-05
8.7938585972599554, 157.69452107737678, 18.404474589604323, 12.834167559578303
